age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
50.0, State-gov,161075.0, HS-grad,9.0, Widowed, Tech-support, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
37.0, Self-emp-inc,39089.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103.0,0.0,50.0, United-States,1
29.0, Private,114224.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
42.0, Self-emp-not-inc,323790.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,70.0, United-States,1
26.0, Private,126829.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
33.0, Local-gov,33727.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,0
39.0, Local-gov,116666.0, HS-grad,9.0, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,4650.0,0.0,48.0, United-States,0
42.0, Federal-gov,272625.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,1
25.0, Private,122999.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,0
61.0, ?,42938.0, Bachelors,13.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,7.0, United-States,1
34.0, Local-gov,207383.0, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
34.0, Private,195860.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
36.0, Private,292570.0, 11th,7.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
24.0, Private,275421.0, Assoc-voc,11.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States,0
27.0, Private,85251.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,0
28.0, Private,183155.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,0
36.0, Private,174717.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40.0, United-States,1
58.0, Private,131608.0, Some-college,10.0, Widowed, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
50.0, Private,44368.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
64.0, Self-emp-not-inc,159938.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2635.0,0.0,24.0, Italy,0
62.0, Private,57970.0, 7th-8th,4.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
54.0, Private,138179.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0, Private,99156.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
21.0, Private,146499.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0.0,1579.0,40.0, United-States,0
55.0, Private,148590.0, 10th,6.0, Widowed, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
26.0, Private,247025.0, Assoc-voc,11.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0
54.0, Self-emp-not-inc,117674.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, ?,0
48.0, Self-emp-not-inc,370119.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
25.0, Self-emp-inc,454934.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,35.0, United-States,0
51.0, Private,143822.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States,1
51.0, Private,41806.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
46.0, Local-gov,367251.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States,1
42.0, Private,124792.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688.0,0.0,45.0, United-States,1
41.0, Private,132222.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2415.0,40.0, United-States,1
26.0, Private,167350.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,3103.0,0.0,40.0, United-States,1
48.0, Private,315423.0, 5th-6th,3.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
27.0, Private,58654.0, Assoc-voc,11.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
45.0, State-gov,208049.0, HS-grad,9.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
34.0, Private,192002.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,1
56.0, Self-emp-inc,165881.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1
49.0, Private,255466.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
35.0, Self-emp-not-inc,120066.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,60.0, United-States,0
33.0, Private,37274.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
43.0, Private,401623.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, Black, Male,0.0,0.0,40.0, Jamaica,1
44.0, Private,187720.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,41.0, United-States,0
33.0, Private,100135.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,1740.0,25.0, United-States,0
43.0, Self-emp-inc,135342.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
23.0, Private,140764.0, Assoc-voc,11.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States,0
25.0, Federal-gov,406955.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States,0
61.0, Self-emp-not-inc,181033.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,0
45.0, Private,98765.0, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, Canada,0
71.0, ?,177906.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,10.0, United-States,1
20.0, Private,167787.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,0
41.0, Private,118853.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
25.0, Private,120238.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
52.0, Private,150812.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
29.0, Private,340534.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,44.0, United-States,0
23.0, Private,315065.0, Some-college,10.0, Never-married, Other-service, Unmarried, White, Male,0.0,0.0,35.0, Mexico,0
33.0, State-gov,313729.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
19.0, ?,129586.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,0
17.0, Private,110723.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States,0
43.0, Self-emp-not-inc,311177.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,30.0, United-States,0
39.0, Local-gov,89508.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
39.0, Private,205359.0, Assoc-acdm,12.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,45.0, United-States,0
43.0, Private,274731.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
18.0, ?,298133.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,0
28.0, Private,189257.0, 9th,5.0, Never-married, Handlers-cleaners, Own-child, Black, Female,0.0,0.0,24.0, United-States,0
23.0, Private,179423.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,5.0, United-States,0
24.0, Private,259351.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Mexico,0
49.0, Private,149809.0, Preschool,1.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, ?,0
39.0, Self-emp-not-inc,106347.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,47.0, United-States,0
20.0, Private,203027.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
45.0, Private,387074.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
45.0, Private,247043.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,42.0, United-States,0
22.0, Private,138768.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,50.0, United-States,0
55.0, Private,208019.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico,0
38.0, Private,111499.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States,1
48.0, Private,178686.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
43.0, Private,221172.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,24.0, United-States,1
29.0, Private,297544.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
36.0, Self-emp-not-inc,153976.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,0
36.0, Private,241998.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1
37.0, Private,127772.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
50.0, Private,109277.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States,0
66.0, ?,196736.0, 1st-4th,2.0, Never-married, ?, Not-in-family, Black, Male,0.0,0.0,30.0, United-States,0
27.0, Private,212041.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
37.0, Local-gov,180342.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,1
67.0, State-gov,261203.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,35.0, United-States,0
31.0, Private,56026.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
20.0, Private,30035.0, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
35.0, Private,330664.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,145964.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
33.0, Private,182246.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
43.0, Private,193882.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,55.0, United-States,0
60.0, Federal-gov,55621.0, Assoc-acdm,12.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States,0
29.0, ?,125159.0, Some-college,10.0, Never-married, ?, Not-in-family, Black, Male,0.0,0.0,36.0, ?,0
25.0, Private,313930.0, 11th,7.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Mexico,0
37.0, Self-emp-not-inc,301568.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,35.0, United-States,1
24.0, Private,230229.0, 5th-6th,3.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, Mexico,0
18.0, Private,267965.0, 11th,7.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,15.0, United-States,0
45.0, Private,194698.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
56.0, Private,314149.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
45.0, Private,87583.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,14.0, United-States,0
45.0, Private,330535.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,3325.0,0.0,40.0, United-States,0
60.0, Private,71683.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,49.0, United-States,0
46.0, Private,148254.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
45.0, Private,179659.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3103.0,0.0,40.0, United-States,1
47.0, Private,104068.0, HS-grad,9.0, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,0
20.0, Private,249543.0, Some-college,10.0, Never-married, Protective-serv, Own-child, White, Female,0.0,0.0,16.0, United-States,0
23.0, Private,60331.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
70.0, Self-emp-not-inc,139889.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,2653.0,0.0,70.0, United-States,0
41.0, Private,112507.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,0
20.0, ?,121313.0, 10th,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,0
19.0, ?,57329.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,30.0, Japan,0
48.0, Private,189462.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,40.0, United-States,1
48.0, Private,167159.0, Assoc-voc,11.0, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
67.0, Federal-gov,65475.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
32.0, Private,97306.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,48.0, United-States,0
21.0, Private,163870.0, 10th,6.0, Married-civ-spouse, Other-service, Husband, White, Male,3908.0,0.0,40.0, United-States,0
25.0, Private,182771.0, Some-college,10.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
37.0, Self-emp-inc,97986.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,68.0, United-States,0
40.0, Private,283724.0, 9th,5.0, Never-married, Craft-repair, Other-relative, Black, Male,0.0,0.0,49.0, United-States,0
62.0, Private,94318.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
42.0, Private,126003.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
28.0, Private,297742.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States,0
31.0, Private,210562.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,65.0, United-States,0
29.0, Private,351324.0, Some-college,10.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
42.0, Local-gov,138077.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,38.0, United-States,1
42.0, Private,433170.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,1
44.0, Private,266135.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
33.0, Private,156192.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
26.0, Private,242768.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,38.0, United-States,0
65.0, Private,80174.0, HS-grad,9.0, Divorced, Exec-managerial, Other-relative, White, Female,1848.0,0.0,50.0, United-States,0
37.0, Private,231180.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,164529.0, 12th,8.0, Never-married, Farming-fishing, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
32.0, Private,153963.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
26.0, Private,245880.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States,0
27.0, Private,165365.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,2885.0,0.0,40.0, Laos,0
35.0, Self-emp-not-inc,462890.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,50.0, United-States,0
29.0, Private,164040.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,119704.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0
21.0, Private,116489.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,60.0, United-States,0
40.0, Self-emp-inc,182629.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
20.0, Private,115824.0, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,1573.0,40.0, United-States,0
26.0, ?,176967.0, 11th,7.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,65.0, United-States,0
55.0, Private,118993.0, Some-college,10.0, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,10.0, United-States,0
39.0, Private,269186.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
62.0, Self-emp-not-inc,226546.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,16.0, United-States,0
31.0, Private,222654.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0, Private,569761.0, Assoc-voc,11.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States,0
26.0, Private,236068.0, Some-college,10.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,20.0, United-States,0
